# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________      "3.4.1" 
Date_of_run______________________________________________________________ (date)_________________________ "07/07/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "12:44" 
User_____________________________________________________________________ (username)_____________________    "jpeters" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "st regression" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/jpeters/bluemira-spherical-tokamak/studies/first/data/PROCESS/run_dir/IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________           -5 
# Numerics #
# PROCESS found a feasible solution #
Plasma_Spitzer_resistivity_at_point_185__________________________________ (res_plasma_fuel_spitzer_profile185)_ 6.92674131487712912e-10 
Plasma_Spitzer_resistivity_at_point_186__________________________________ (res_plasma_fuel_spitzer_profile186)_ 6.94926744190314335e-10 
Plasma_Spitzer_resistivity_at_point_187__________________________________ (res_plasma_fuel_spitzer_profile187)_ 6.97202061017916681e-10 
Plasma_Spitzer_resistivity_at_point_188__________________________________ (res_plasma_fuel_spitzer_profile188)_ 6.99500315998804636e-10 
Plasma_Spitzer_resistivity_at_point_189__________________________________ (res_plasma_fuel_spitzer_profile189)_ 7.01821746585730856e-10 
Plasma_Spitzer_resistivity_at_point_190__________________________________ (res_plasma_fuel_spitzer_profile190)_ 7.04166593711846097e-10 
Plasma_Spitzer_resistivity_at_point_191__________________________________ (res_plasma_fuel_spitzer_profile191)_ 7.06535101847716670e-10 
Plasma_Spitzer_resistivity_at_point_192__________________________________ (res_plasma_fuel_spitzer_profile192)_ 7.08927519059437810e-10 
Plasma_Spitzer_resistivity_at_point_193__________________________________ (res_plasma_fuel_spitzer_profile193)_ 7.11344097067879969e-10 
Plasma_Spitzer_resistivity_at_point_194__________________________________ (res_plasma_fuel_spitzer_profile194)_ 7.13785091309079410e-10 
Plasma_Spitzer_resistivity_at_point_195__________________________________ (res_plasma_fuel_spitzer_profile195)_ 7.16250760995814778e-10 
Plasma_Spitzer_resistivity_at_point_196__________________________________ (res_plasma_fuel_spitzer_profile196)_ 7.18741369180370144e-10 
Plasma_Spitzer_resistivity_at_point_197__________________________________ (res_plasma_fuel_spitzer_profile197)_ 7.21257182818538217e-10 
Plasma_Spitzer_resistivity_at_point_198__________________________________ (res_plasma_fuel_spitzer_profile198)_ 7.23798472834867002e-10 
Plasma_Spitzer_resistivity_at_point_199__________________________________ (res_plasma_fuel_spitzer_profile199)_ 7.26365514189190969e-10 
Plasma_Spitzer_resistivity_at_point_200__________________________________ (res_plasma_fuel_spitzer_profile200)_ 7.28958585944468761e-10 
Plasma_Spitzer_resistivity_at_point_201__________________________________ (res_plasma_fuel_spitzer_profile201)_ 7.31577971335955548e-10 
Plasma_Spitzer_resistivity_at_point_202__________________________________ (res_plasma_fuel_spitzer_profile202)_ 7.34223957841743129e-10 
Plasma_Spitzer_resistivity_at_point_203__________________________________ (res_plasma_fuel_spitzer_profile203)_ 7.36896837254691559e-10 
Plasma_Spitzer_resistivity_at_point_204__________________________________ (res_plasma_fuel_spitzer_profile204)_ 7.39596905755786629e-10 
Plasma_Spitzer_resistivity_at_point_205__________________________________ (res_plasma_fuel_spitzer_profile205)_ 7.42324463988955039e-10 
Plasma_Spitzer_resistivity_at_point_206__________________________________ (res_plasma_fuel_spitzer_profile206)_ 7.45079817137363957e-10 
Plasma_Spitzer_resistivity_at_point_207__________________________________ (res_plasma_fuel_spitzer_profile207)_ 7.47863275001245476e-10 
Plasma_Spitzer_resistivity_at_point_208__________________________________ (res_plasma_fuel_spitzer_profile208)_ 7.50675152077270695e-10 
Plasma_Spitzer_resistivity_at_point_209__________________________________ (res_plasma_fuel_spitzer_profile209)_ 7.53515767639513952e-10 
Plasma_Spitzer_resistivity_at_point_210__________________________________ (res_plasma_fuel_spitzer_profile210)_ 7.56385445822039775e-10 
Plasma_Spitzer_resistivity_at_point_211__________________________________ (res_plasma_fuel_spitzer_profile211)_ 7.59284515703149781e-10 
Plasma_Spitzer_resistivity_at_point_212__________________________________ (res_plasma_fuel_spitzer_profile212)_ 7.62213311391320538e-10 
Plasma_Spitzer_resistivity_at_point_213__________________________________ (res_plasma_fuel_spitzer_profile213)_ 7.65172172112879644e-10 
Plasma_Spitzer_resistivity_at_point_214__________________________________ (res_plasma_fuel_spitzer_profile214)_ 7.68161442301451866e-10 
Plasma_Spitzer_resistivity_at_point_215__________________________________ (res_plasma_fuel_spitzer_profile215)_ 7.71181471689214017e-10 
Plasma_Spitzer_resistivity_at_point_216__________________________________ (res_plasma_fuel_spitzer_profile216)_ 7.74232615400002406e-10 
Plasma_Spitzer_resistivity_at_point_217__________________________________ (res_plasma_fuel_spitzer_profile217)_ 7.77315234044313396e-10 
Plasma_Spitzer_resistivity_at_point_218__________________________________ (res_plasma_fuel_spitzer_profile218)_ 7.80429693816237902e-10 
Plasma_Spitzer_resistivity_at_point_219__________________________________ (res_plasma_fuel_spitzer_profile219)_ 7.83576366592373588e-10 
Plasma_Spitzer_resistivity_at_point_220__________________________________ (res_plasma_fuel_spitzer_profile220)_ 7.86755630032759923e-10 
Plasma_Spitzer_resistivity_at_point_221__________________________________ (res_plasma_fuel_spitzer_profile221)_ 7.89967867683882225e-10 
Plasma_Spitzer_resistivity_at_point_222__________________________________ (res_plasma_fuel_spitzer_profile222)_ 7.93213469083785951e-10 
Plasma_Spitzer_resistivity_at_point_223__________________________________ (res_plasma_fuel_spitzer_profile223)_ 7.96492829869360263e-10 
Plasma_Spitzer_resistivity_at_point_224__________________________________ (res_plasma_fuel_spitzer_profile224)_ 7.99806351885823862e-10 
Plasma_Spitzer_resistivity_at_point_225__________________________________ (res_plasma_fuel_spitzer_profile225)_ 8.03154443298476982e-10 
Plasma_Spitzer_resistivity_at_point_226__________________________________ (res_plasma_fuel_spitzer_profile226)_ 8.06537518706764534e-10 
Plasma_Spitzer_resistivity_at_point_227__________________________________ (res_plasma_fuel_spitzer_profile227)_ 8.09955999260703843e-10 
Plasma_Spitzer_resistivity_at_point_228__________________________________ (res_plasma_fuel_spitzer_profile228)_ 8.13410312779726202e-10 
Plasma_Spitzer_resistivity_at_point_229__________________________________ (res_plasma_fuel_spitzer_profile229)_ 8.16900893873998011e-10 
Plasma_Spitzer_resistivity_at_point_230__________________________________ (res_plasma_fuel_spitzer_profile230)_ 8.20428184068268110e-10 
Plasma_Spitzer_resistivity_at_point_231__________________________________ (res_plasma_fuel_spitzer_profile231)_ 8.23992631928299555e-10 
Plasma_Spitzer_resistivity_at_point_232__________________________________ (res_plasma_fuel_spitzer_profile232)_ 8.27594693189952383e-10 
Plasma_Spitzer_resistivity_at_point_233__________________________________ (res_plasma_fuel_spitzer_profile233)_ 8.31234830890971170e-10 
Plasma_Spitzer_resistivity_at_point_234__________________________________ (res_plasma_fuel_spitzer_profile234)_ 8.34913515505538161e-10 
Plasma_Spitzer_resistivity_at_point_235__________________________________ (res_plasma_fuel_spitzer_profile235)_ 8.38631225081665170e-10 
Plasma_Spitzer_resistivity_at_point_236__________________________________ (res_plasma_fuel_spitzer_profile236)_ 8.42388445381475664e-10 
Plasma_Spitzer_resistivity_at_point_237__________________________________ (res_plasma_fuel_spitzer_profile237)_ 8.46185670024456831e-10 
Plasma_Spitzer_resistivity_at_point_238__________________________________ (res_plasma_fuel_spitzer_profile238)_ 8.50023400633736853e-10 
Plasma_Spitzer_resistivity_at_point_239__________________________________ (res_plasma_fuel_spitzer_profile239)_ 8.53902146985474241e-10 
Plasma_Spitzer_resistivity_at_point_240__________________________________ (res_plasma_fuel_spitzer_profile240)_ 8.57822427161408970e-10 
Plasma_Spitzer_resistivity_at_point_241__________________________________ (res_plasma_fuel_spitzer_profile241)_ 8.61784767704668354e-10 
Plasma_Spitzer_resistivity_at_point_242__________________________________ (res_plasma_fuel_spitzer_profile242)_ 8.65789703778896018e-10 
Plasma_Spitzer_resistivity_at_point_243__________________________________ (res_plasma_fuel_spitzer_profile243)_ 8.69837779330771699e-10 
Plasma_Spitzer_resistivity_at_point_244__________________________________ (res_plasma_fuel_spitzer_profile244)_ 8.73929547256017185e-10 
Plasma_Spitzer_resistivity_at_point_245__________________________________ (res_plasma_fuel_spitzer_profile245)_ 8.78065569568957385e-10 
Plasma_Spitzer_resistivity_at_point_246__________________________________ (res_plasma_fuel_spitzer_profile246)_ 8.82246417575720366e-10 
Plasma_Spitzer_resistivity_at_point_247__________________________________ (res_plasma_fuel_spitzer_profile247)_ 8.86472672051168702e-10 
Plasma_Spitzer_resistivity_at_point_248__________________________________ (res_plasma_fuel_spitzer_profile248)_ 8.90744923419638027e-10 
Plasma_Spitzer_resistivity_at_point_249__________________________________ (res_plasma_fuel_spitzer_profile249)_ 8.95063771939578530e-10 
Plasma_Spitzer_resistivity_at_point_250__________________________________ (res_plasma_fuel_spitzer_profile250)_ 8.99429827892190081e-10 
Plasma_Spitzer_resistivity_at_point_251__________________________________ (res_plasma_fuel_spitzer_profile251)_ 9.03843711774141049e-10 
Plasma_Spitzer_resistivity_at_point_252__________________________________ (res_plasma_fuel_spitzer_profile252)_ 9.08306054494468717e-10 
Plasma_Spitzer_resistivity_at_point_253__________________________________ (res_plasma_fuel_spitzer_profile253)_ 9.12817497575756639e-10 
Plasma_Spitzer_resistivity_at_point_254__________________________________ (res_plasma_fuel_spitzer_profile254)_ 9.17378693359692644e-10 
Plasma_Spitzer_resistivity_at_point_255__________________________________ (res_plasma_fuel_spitzer_profile255)_ 9.21990305217103842e-10 
Plasma_Spitzer_resistivity_at_point_256__________________________________ (res_plasma_fuel_spitzer_profile256)_ 9.26653007762581359e-10 
Plasma_Spitzer_resistivity_at_point_257__________________________________ (res_plasma_fuel_spitzer_profile257)_ 9.31367487073793624e-10 
Plasma_Spitzer_resistivity_at_point_258__________________________________ (res_plasma_fuel_spitzer_profile258)_ 9.36134440915605891e-10 
Plasma_Spitzer_resistivity_at_point_259__________________________________ (res_plasma_fuel_spitzer_profile259)_ 9.40954578969112177e-10 
Plasma_Spitzer_resistivity_at_point_260__________________________________ (res_plasma_fuel_spitzer_profile260)_ 9.45828623065698115e-10 
Plasma_Spitzer_resistivity_at_point_261__________________________________ (res_plasma_fuel_spitzer_profile261)_ 9.50757307426251040e-10 
Plasma_Spitzer_resistivity_at_point_262__________________________________ (res_plasma_fuel_spitzer_profile262)_ 9.55741378905641079e-10 
Plasma_Spitzer_resistivity_at_point_263__________________________________ (res_plasma_fuel_spitzer_profile263)_ 9.60781597242590076e-10 
Plasma_Spitzer_resistivity_at_point_264__________________________________ (res_plasma_fuel_spitzer_profile264)_ 9.65878735315063198e-10 
Plasma_Spitzer_resistivity_at_point_265__________________________________ (res_plasma_fuel_spitzer_profile265)_ 9.71033579401303764e-10 
Plasma_Spitzer_resistivity_at_point_266__________________________________ (res_plasma_fuel_spitzer_profile266)_ 9.76246929446648004e-10 
Plasma_Spitzer_resistivity_at_point_267__________________________________ (res_plasma_fuel_spitzer_profile267)_ 9.81519599336259745e-10 
Plasma_Spitzer_resistivity_at_point_268__________________________________ (res_plasma_fuel_spitzer_profile268)_ 9.86852417173911986e-10 
Plasma_Spitzer_resistivity_at_point_269__________________________________ (res_plasma_fuel_spitzer_profile269)_ 9.92246225566964272e-10 
Plasma_Spitzer_resistivity_at_point_270__________________________________ (res_plasma_fuel_spitzer_profile270)_ 9.97701881917682466e-10 
Plasma_Spitzer_resistivity_at_point_271__________________________________ (res_plasma_fuel_spitzer_profile271)_ 1.00322025872104239e-09 
Plasma_Spitzer_resistivity_at_point_272__________________________________ (res_plasma_fuel_spitzer_profile272)_ 1.00880224386917446e-09 
Plasma_Spitzer_resistivity_at_point_273__________________________________ (res_plasma_fuel_spitzer_profile273)_ 1.01444874096259889e-09 
Plasma_Spitzer_resistivity_at_point_274__________________________________ (res_plasma_fuel_spitzer_profile274)_ 1.02016066962841497e-09 
Plasma_Spitzer_resistivity_at_point_275__________________________________ (res_plasma_fuel_spitzer_profile275)_ 1.02593896584559956e-09 
Plasma_Spitzer_resistivity_at_point_276__________________________________ (res_plasma_fuel_spitzer_profile276)_ 1.03178458227758749e-09 
Plasma_Spitzer_resistivity_at_point_277__________________________________ (res_plasma_fuel_spitzer_profile277)_ 1.03769848861229589e-09 
Plasma_Spitzer_resistivity_at_point_278__________________________________ (res_plasma_fuel_spitzer_profile278)_ 1.04368167190976632e-09 
Plasma_Spitzer_resistivity_at_point_279__________________________________ (res_plasma_fuel_spitzer_profile279)_ 1.04973513695760386e-09 
Plasma_Spitzer_resistivity_at_point_280__________________________________ (res_plasma_fuel_spitzer_profile280)_ 1.05585990663438916e-09 
Plasma_Spitzer_resistivity_at_point_281__________________________________ (res_plasma_fuel_spitzer_profile281)_ 1.06205702228125051e-09 
Plasma_Spitzer_resistivity_at_point_282__________________________________ (res_plasma_fuel_spitzer_profile282)_ 1.06832754408177192e-09 
Plasma_Spitzer_resistivity_at_point_283__________________________________ (res_plasma_fuel_spitzer_profile283)_ 1.07467255145045061e-09 
Plasma_Spitzer_resistivity_at_point_284__________________________________ (res_plasma_fuel_spitzer_profile284)_ 1.08109314342987170e-09 
Plasma_Spitzer_resistivity_at_point_285__________________________________ (res_plasma_fuel_spitzer_profile285)_ 1.08759043909681851e-09 
Plasma_Spitzer_resistivity_at_point_286__________________________________ (res_plasma_fuel_spitzer_profile286)_ 1.09416557797751291e-09 
Plasma_Spitzer_resistivity_at_point_287__________________________________ (res_plasma_fuel_spitzer_profile287)_ 1.10081972047219163e-09 
Plasma_Spitzer_resistivity_at_point_288__________________________________ (res_plasma_fuel_spitzer_profile288)_ 1.10755404828923376e-09 
Plasma_Spitzer_resistivity_at_point_289__________________________________ (res_plasma_fuel_spitzer_profile289)_ 1.11436976488904327e-09 
Plasma_Spitzer_resistivity_at_point_290__________________________________ (res_plasma_fuel_spitzer_profile290)_ 1.12126809593791868e-09 
Plasma_Spitzer_resistivity_at_point_291__________________________________ (res_plasma_fuel_spitzer_profile291)_ 1.12825028977211955e-09 
Plasma_Spitzer_resistivity_at_point_292__________________________________ (res_plasma_fuel_spitzer_profile292)_ 1.13531761787235861e-09 
Plasma_Spitzer_resistivity_at_point_293__________________________________ (res_plasma_fuel_spitzer_profile293)_ 1.14247137534895515e-09 
Plasma_Spitzer_resistivity_at_point_294__________________________________ (res_plasma_fuel_spitzer_profile294)_ 1.14971288143787230e-09 
Plasma_Spitzer_resistivity_at_point_295__________________________________ (res_plasma_fuel_spitzer_profile295)_ 1.15704348000788320e-09 
Plasma_Spitzer_resistivity_at_point_296__________________________________ (res_plasma_fuel_spitzer_profile296)_ 1.16446454007910151e-09 
Plasma_Spitzer_resistivity_at_point_297__________________________________ (res_plasma_fuel_spitzer_profile297)_ 1.17197745635312713e-09 
Plasma_Spitzer_resistivity_at_point_298__________________________________ (res_plasma_fuel_spitzer_profile298)_ 1.17958364975503656e-09 
Plasma_Spitzer_resistivity_at_point_299__________________________________ (res_plasma_fuel_spitzer_profile299)_ 1.18728456798749847e-09 
Plasma_Spitzer_resistivity_at_point_300__________________________________ (res_plasma_fuel_spitzer_profile300)_ 1.19508168609723537e-09 
Plasma_Spitzer_resistivity_at_point_301__________________________________ (res_plasma_fuel_spitzer_profile301)_ 1.20297650705411358e-09 
Plasma_Spitzer_resistivity_at_point_302__________________________________ (res_plasma_fuel_spitzer_profile302)_ 1.21097056234310429e-09 
Plasma_Spitzer_resistivity_at_point_303__________________________________ (res_plasma_fuel_spitzer_profile303)_ 1.21906541256938390e-09 
Plasma_Spitzer_resistivity_at_point_304__________________________________ (res_plasma_fuel_spitzer_profile304)_ 1.22726264807684910e-09 
Plasma_Spitzer_resistivity_at_point_305__________________________________ (res_plasma_fuel_spitzer_profile305)_ 1.23556388958028523e-09 
Plasma_Spitzer_resistivity_at_point_306__________________________________ (res_plasma_fuel_spitzer_profile306)_ 1.24397078881148642e-09 
Plasma_Spitzer_resistivity_at_point_307__________________________________ (res_plasma_fuel_spitzer_profile307)_ 1.25248502917958373e-09 
Plasma_Spitzer_resistivity_at_point_308__________________________________ (res_plasma_fuel_spitzer_profile308)_ 1.26110832644584376e-09 
Plasma_Spitzer_resistivity_at_point_309__________________________________ (res_plasma_fuel_spitzer_profile309)_ 1.26984242941323106e-09 
Plasma_Spitzer_resistivity_at_point_310__________________________________ (res_plasma_fuel_spitzer_profile310)_ 1.27868912063098626e-09 
Plasma_Spitzer_resistivity_at_point_311__________________________________ (res_plasma_fuel_spitzer_profile311)_ 1.28765021711450879e-09 
Plasma_Spitzer_resistivity_at_point_312__________________________________ (res_plasma_fuel_spitzer_profile312)_ 1.29672757108079342e-09 
Plasma_Spitzer_resistivity_at_point_313__________________________________ (res_plasma_fuel_spitzer_profile313)_ 1.30592307069972490e-09 
Plasma_Spitzer_resistivity_at_point_314__________________________________ (res_plasma_fuel_spitzer_profile314)_ 1.31523864086145923e-09 
Plasma_Spitzer_resistivity_at_point_315__________________________________ (res_plasma_fuel_spitzer_profile315)_ 1.32467624396019462e-09 
Plasma_Spitzer_resistivity_at_point_316__________________________________ (res_plasma_fuel_spitzer_profile316)_ 1.33423788069456785e-09 
Plasma_Spitzer_resistivity_at_point_317__________________________________ (res_plasma_fuel_spitzer_profile317)_ 1.34392559088494753e-09 
Plasma_Spitzer_resistivity_at_point_318__________________________________ (res_plasma_fuel_spitzer_profile318)_ 1.35374145430788091e-09 
Plasma_Spitzer_resistivity_at_point_319__________________________________ (res_plasma_fuel_spitzer_profile319)_ 1.36368759154792944e-09 
Plasma_Spitzer_resistivity_at_point_320__________________________________ (res_plasma_fuel_spitzer_profile320)_ 1.37376616486714909e-09 
Plasma_Spitzer_resistivity_at_point_321__________________________________ (res_plasma_fuel_spitzer_profile321)_ 1.38397937909243722e-09 
Plasma_Spitzer_resistivity_at_point_322__________________________________ (res_plasma_fuel_spitzer_profile322)_ 1.39432948252097379e-09 
Plasma_Spitzer_resistivity_at_point_323__________________________________ (res_plasma_fuel_spitzer_profile323)_ 1.40481876784397360e-09 
Plasma_Spitzer_resistivity_at_point_324__________________________________ (res_plasma_fuel_spitzer_profile324)_ 1.41544957308894165e-09 
Plasma_Spitzer_resistivity_at_point_325__________________________________ (res_plasma_fuel_spitzer_profile325)_ 1.42622428258063074e-09 
Plasma_Spitzer_resistivity_at_point_326__________________________________ (res_plasma_fuel_spitzer_profile326)_ 1.43714532792085695e-09 
Plasma_Spitzer_resistivity_at_point_327__________________________________ (res_plasma_fuel_spitzer_profile327)_ 1.44821518898734902e-09 
Plasma_Spitzer_resistivity_at_point_328__________________________________ (res_plasma_fuel_spitzer_profile328)_ 1.45943639495174357e-09 
Plasma_Spitzer_resistivity_at_point_329__________________________________ (res_plasma_fuel_spitzer_profile329)_ 1.47081152531685761e-09 
Plasma_Spitzer_resistivity_at_point_330__________________________________ (res_plasma_fuel_spitzer_profile330)_ 1.48234321097332223e-09 
Plasma_Spitzer_resistivity_at_point_331__________________________________ (res_plasma_fuel_spitzer_profile331)_ 1.49403413527563351e-09 
Plasma_Spitzer_resistivity_at_point_332__________________________________ (res_plasma_fuel_spitzer_profile332)_ 1.50588703513767344e-09 
Plasma_Spitzer_resistivity_at_point_333__________________________________ (res_plasma_fuel_spitzer_profile333)_ 1.51790470214768032e-09 
Plasma_Spitzer_resistivity_at_point_334__________________________________ (res_plasma_fuel_spitzer_profile334)_ 1.53008998370265600e-09 
Plasma_Spitzer_resistivity_at_point_335__________________________________ (res_plasma_fuel_spitzer_profile335)_ 1.54244578416212324e-09 
Plasma_Spitzer_resistivity_at_point_336__________________________________ (res_plasma_fuel_spitzer_profile336)_ 1.55497506602112839e-09 
Plasma_Spitzer_resistivity_at_point_337__________________________________ (res_plasma_fuel_spitzer_profile337)_ 1.56768085110232112e-09 
Plasma_Spitzer_resistivity_at_point_338__________________________________ (res_plasma_fuel_spitzer_profile338)_ 1.58056622176691255e-09 
Plasma_Spitzer_resistivity_at_point_339__________________________________ (res_plasma_fuel_spitzer_profile339)_ 1.59363432214422236e-09 
Plasma_Spitzer_resistivity_at_point_340__________________________________ (res_plasma_fuel_spitzer_profile340)_ 1.60688835937950096e-09 
Plasma_Spitzer_resistivity_at_point_341__________________________________ (res_plasma_fuel_spitzer_profile341)_ 1.62033160489964370e-09 
Plasma_Spitzer_resistivity_at_point_342__________________________________ (res_plasma_fuel_spitzer_profile342)_ 1.63396739569630179e-09 
Plasma_Spitzer_resistivity_at_point_343__________________________________ (res_plasma_fuel_spitzer_profile343)_ 1.64779913562586306e-09 
Plasma_Spitzer_resistivity_at_point_344__________________________________ (res_plasma_fuel_spitzer_profile344)_ 1.66183029672567971e-09 
Plasma_Spitzer_resistivity_at_point_345__________________________________ (res_plasma_fuel_spitzer_profile345)_ 1.67606442054579604e-09 
Plasma_Spitzer_resistivity_at_point_346__________________________________ (res_plasma_fuel_spitzer_profile346)_ 1.69050511949537450e-09 
Plasma_Spitzer_resistivity_at_point_347__________________________________ (res_plasma_fuel_spitzer_profile347)_ 1.70515607820288068e-09 
Plasma_Spitzer_resistivity_at_point_348__________________________________ (res_plasma_fuel_spitzer_profile348)_ 1.72002105488896596e-09 
Plasma_Spitzer_resistivity_at_point_349__________________________________ (res_plasma_fuel_spitzer_profile349)_ 1.73510388275088431e-09 
Plasma_Spitzer_resistivity_at_point_350__________________________________ (res_plasma_fuel_spitzer_profile350)_ 1.75040847135711508e-09 
Plasma_Spitzer_resistivity_at_point_351__________________________________ (res_plasma_fuel_spitzer_profile351)_ 1.76593880805072291e-09 
Plasma_Spitzer_resistivity_at_point_352__________________________________ (res_plasma_fuel_spitzer_profile352)_ 1.78169895935982826e-09 
Plasma_Spitzer_resistivity_at_point_353__________________________________ (res_plasma_fuel_spitzer_profile353)_ 1.79769307241337580e-09 
Plasma_Spitzer_resistivity_at_point_354__________________________________ (res_plasma_fuel_spitzer_profile354)_ 1.81392537636019236e-09 
Plasma_Spitzer_resistivity_at_point_355__________________________________ (res_plasma_fuel_spitzer_profile355)_ 1.83040018378916072e-09 
Plasma_Spitzer_resistivity_at_point_356__________________________________ (res_plasma_fuel_spitzer_profile356)_ 1.84712189214804006e-09 
Plasma_Spitzer_resistivity_at_point_357__________________________________ (res_plasma_fuel_spitzer_profile357)_ 1.86409498515829972e-09 
Plasma_Spitzer_resistivity_at_point_358__________________________________ (res_plasma_fuel_spitzer_profile358)_ 1.88132403422301039e-09 
Plasma_Spitzer_resistivity_at_point_359__________________________________ (res_plasma_fuel_spitzer_profile359)_ 1.89881369982461199e-09 
Plasma_Spitzer_resistivity_at_point_360__________________________________ (res_plasma_fuel_spitzer_profile360)_ 1.91656873290902139e-09 
Plasma_Spitzer_resistivity_at_point_361__________________________________ (res_plasma_fuel_spitzer_profile361)_ 1.93459397625225432e-09 
Plasma_Spitzer_resistivity_at_point_362__________________________________ (res_plasma_fuel_spitzer_profile362)_ 1.95289436580537507e-09 
Plasma_Spitzer_resistivity_at_point_363__________________________________ (res_plasma_fuel_spitzer_profile363)_ 1.97147493201318458e-09 
Plasma_Spitzer_resistivity_at_point_364__________________________________ (res_plasma_fuel_spitzer_profile364)_ 1.99034080110168155e-09 
Plasma_Spitzer_resistivity_at_point_365__________________________________ (res_plasma_fuel_spitzer_profile365)_ 2.00949719632886995e-09 
Plasma_Spitzer_resistivity_at_point_366__________________________________ (res_plasma_fuel_spitzer_profile366)_ 2.02894943919300063e-09 
Plasma_Spitzer_resistivity_at_point_367__________________________________ (res_plasma_fuel_spitzer_profile367)_ 2.04870295059183809e-09 
Plasma_Spitzer_resistivity_at_point_368__________________________________ (res_plasma_fuel_spitzer_profile368)_ 2.06876325192598790e-09 
Plasma_Spitzer_resistivity_at_point_369__________________________________ (res_plasma_fuel_spitzer_profile369)_ 2.08913596613870490e-09 
Plasma_Spitzer_resistivity_at_point_370__________________________________ (res_plasma_fuel_spitzer_profile370)_ 2.10982681868397244e-09 
Plasma_Spitzer_resistivity_at_point_371__________________________________ (res_plasma_fuel_spitzer_profile371)_ 2.13084163841395430e-09 
Plasma_Spitzer_resistivity_at_point_372__________________________________ (res_plasma_fuel_spitzer_profile372)_ 2.15218635837616433e-09 
Plasma_Spitzer_resistivity_at_point_373__________________________________ (res_plasma_fuel_spitzer_profile373)_ 2.17386701650986777e-09 
Plasma_Spitzer_resistivity_at_point_374__________________________________ (res_plasma_fuel_spitzer_profile374)_ 2.19588975623044295e-09 
Plasma_Spitzer_resistivity_at_point_375__________________________________ (res_plasma_fuel_spitzer_profile375)_ 2.21826082688937772e-09 
Plasma_Spitzer_resistivity_at_point_376__________________________________ (res_plasma_fuel_spitzer_profile376)_ 2.24098658409668415e-09 
Plasma_Spitzer_resistivity_at_point_377__________________________________ (res_plasma_fuel_spitzer_profile377)_ 2.26407348989133872e-09 
Plasma_Spitzer_resistivity_at_point_378__________________________________ (res_plasma_fuel_spitzer_profile378)_ 2.28752811274425225e-09 
Plasma_Spitzer_resistivity_at_point_379__________________________________ (res_plasma_fuel_spitzer_profile379)_ 2.31135712737698381e-09 
Plasma_Spitzer_resistivity_at_point_380__________________________________ (res_plasma_fuel_spitzer_profile380)_ 2.33556731437805961e-09 
Plasma_Spitzer_resistivity_at_point_381__________________________________ (res_plasma_fuel_spitzer_profile381)_ 2.36016555959730883e-09 
Plasma_Spitzer_resistivity_at_point_382__________________________________ (res_plasma_fuel_spitzer_profile382)_ 2.38515885329702912e-09 
Plasma_Spitzer_resistivity_at_point_383__________________________________ (res_plasma_fuel_spitzer_profile383)_ 2.41055428903718451e-09 
Plasma_Spitzer_resistivity_at_point_384__________________________________ (res_plasma_fuel_spitzer_profile384)_ 2.43635906226987376e-09 
Plasma_Spitzer_resistivity_at_point_385__________________________________ (res_plasma_fuel_spitzer_profile385)_ 2.46258046861647489e-09 
Plasma_Spitzer_resistivity_at_point_386__________________________________ (res_plasma_fuel_spitzer_profile386)_ 2.48922590179872082e-09 
Plasma_Spitzer_resistivity_at_point_387__________________________________ (res_plasma_fuel_spitzer_profile387)_ 2.51630285119260105e-09 
Plasma_Spitzer_resistivity_at_point_388__________________________________ (res_plasma_fuel_spitzer_profile388)_ 2.54381889897167767e-09 
Plasma_Spitzer_resistivity_at_point_389__________________________________ (res_plasma_fuel_spitzer_profile389)_ 2.57178171680362377e-09 
Plasma_Spitzer_resistivity_at_point_390__________________________________ (res_plasma_fuel_spitzer_profile390)_ 2.60019906206101575e-09 
Plasma_Spitzer_resistivity_at_point_391__________________________________ (res_plasma_fuel_spitzer_profile391)_ 2.62907877350432780e-09 
Plasma_Spitzer_resistivity_at_point_392__________________________________ (res_plasma_fuel_spitzer_profile392)_ 2.65842876639176330e-09 
Plasma_Spitzer_resistivity_at_point_393__________________________________ (res_plasma_fuel_spitzer_profile393)_ 2.68825702696698448e-09 
Plasma_Spitzer_resistivity_at_point_394__________________________________ (res_plasma_fuel_spitzer_profile394)_ 2.71857160627197307e-09 
Plasma_Spitzer_resistivity_at_point_395__________________________________ (res_plasma_fuel_spitzer_profile395)_ 2.74938061322808258e-09 
Plasma_Spitzer_resistivity_at_point_396__________________________________ (res_plasma_fuel_spitzer_profile396)_ 2.78069220692390510e-09 
Plasma_Spitzer_resistivity_at_point_397__________________________________ (res_plasma_fuel_spitzer_profile397)_ 2.81251458804372965e-09 
Plasma_Spitzer_resistivity_at_point_398__________________________________ (res_plasma_fuel_spitzer_profile398)_ 2.84485598936514070e-09 
Plasma_Spitzer_resistivity_at_point_399__________________________________ (res_plasma_fuel_spitzer_profile399)_ 2.87772466524872314e-09 
